Date;Price;Open;High;Low;Vol.;Change %;;;
44065;116613;11.529.2;11.677.0;11.382.1;433980.0;0.0115;;;
44064;115292;11.856.9;11.877.4;11.495.6;506380.0;-0.0276;;;
44063;118569;11.751.0;11.881.0;11.672.7;430930.0;0.0091;;;
44062;117502;11.944.4;12.013.2;11.602.6;550260.0;-0.0165;;;
44061;119476;12.283.0;12.381.4;11.842.0;606790.0;-0.0273;;;
44060;122826;11.898.8;12.444.1;11.764.0;628410.0;0.0322;;;
44059;118990;11.845.5;11.922.5;11.688.9;410810.0;0.0045000000000000005;;;
44058;118453;11.751.1;11.964.0;11.711.5;499100.0;0.008;;;
44057;117508;11.771.1;11.835.5;11.651.5;435440.0;-0.0017000000000000001;;;
44056;117709;11.557.2;11.772.9;11.298.4;545670.0;0.018500000000000003;;;
44055;115572;11.390.4;11.605.4;11.190.6;549590.0;0.0146;;;
44054;113904;11.889.2;11.931.8;11.146.7;615900.0;-0.04190000000000001;;;
44053;118892;11.681.1;12.041.1;11.546.9;564110.0;0.0178;;;
44052;116812;11.764.4;11.792.8;11.527.5;303000.0;-0.0070999999999999995;;;
44051;117643;11.591.6;11.805.5;11.533.5;317060.0;0.0149;;;
44050;115920;11.757.1;11.901.8;11.352.4;517000.0;-0.013999999999999999;;;
44049;117571;11.735.0;11.898.4;11.563.0;554850.0;0.0019;;;
44048;117351;11.184.8;11.771.5;11.114.5;570830.0;0.0492;;;
44047;111847;11.223.8;11.407.8;11.043.0;485790.0;-0.0034999999999999996;;;
44046;112244;11.066.9;11.461.1;10.981.6;470240.0;0.014199999999999999;;;
44045;110668;11.802.6;12.061.1;10.730.7;647950.0;-0.062400000000000004;;;
44044;118031;11.333.2;11.847.7;11.226.1;611470.0;0.0414;;;
44043;113334;11.096.5;11.434.8;10.964.6;530950.0;0.021400000000000002;;;
44042;110962;11.105.8;11.164.4;10.861.6;501140.0;-0.0009;;;
44041;111059;10.908.4;11.336.5;10.771.8;576830.0;0.0181;;;
44040;109085;10.961.1;11.046.1;10.873.6;658370.0;-0.0104;;;
44039;110228;9.932.7;11.367.0;9.894.6;908990.0;0.10980000000000001;;;
44038;99325;9.690.0;10.086.6;9.645.9;415070.0;0.0235;;;
44037;97041;9.546.7;9.729.3;9.536.2;306290.0;0.0165;;;
44036;95464;9.599.2;9.626.2;9.480.5;359160.0;-0.0055000000000000005;;;
44035;95996;9.513.6;9.646.5;9.451.1;425660.0;0.009000000000000001;;;
44034;95137;9.387.4;9.523.1;9.296.0;386000.0;0.013500000000000002;;;
44033;93873;9.162.3;9.426.9;9.155.1;458990.0;0.0246;;;
44032;91624;9.208.1;9.218.4;9.139.9;312980.0;-0.005;;;
44031;92080;9.170.1;9.224.8;9.106.4;265250.0;0.0040999999999999995;;;
44030;91702;9.155.8;9.198.8;9.126.7;276400.0;0.0016;;;
44029;91558;9.135.4;9.181.9;9.091.5;310920.0;0.0022;;;
44028;91353;9.198.7;9.224.2;9.052.0;429040.0;-0.0069;;;
44027;91987;9.253.6;9.270.2;9.168.7;429840.0;-0.0059;;;
44026;92534;9.243.1;9.274.8;9.135.7;453830.0;0.0011;;;
44025;92436;9.300.5;9.329.6;9.207.6;456870.0;-0.0062;;;
44024;93008;9.234.2;9.337.8;9.170.4;366880.0;0.0073;;;
44023;92333;9.285.8;9.295.5;9.184.2;353920.0;-0.005600000000000001;;;
44022;92851;9.239.0;9.309.8;9.131.9;418470.0;0.0053;;;
44021;92357;9.430.1;9.434.5;9.176.0;444270.0;-0.0206;;;
44020;94299;9.256.3;9.458.3;9.233.1;509940.0;0.018799999999999997;;;
44019;92560;9.338.8;9.371.2;9.209.3;420550.0;-0.0089;;;
44018;93390;9.080.4;9.363.0;9.063.2;510270.0;0.028399999999999998;;;
44017;90810;9.134.3;9.149.6;8.932.1;314100.0;-0.0058;;;
44016;91344;9.067.1;9.182.3;9.049.6;261250.0;0.0074;;;
44015;90671;9.085.0;9.120.4;9.050.9;333880.0;-0.002;;;
44014;90851;9.229.9;9.259.7;8.962.1;483100.0;-0.015700000000000002;;;
44013;92299;9.135.9;9.289.0;9.101.1;366780.0;0.0103;;;
44012;91354;9.186.0;9.199.8;9.075.3;381730.0;-0.0054;;;
44011;91854;9.122.8;9.229.1;9.033.6;401120.0;0.0067;;;
44010;91240;9.008.4;9.185.5;8.950.2;329010.0;0.0128;;;
44009;90083;9.160.5;9.190.5;8.865.3;441930.0;-0.0166;;;
44008;91600;9.247.5;9.296.5;9.060.1;489840.0;-0.0095;;;
44007;92475;9.300.8;9.327.3;9.022.6;524450.0;-0.0059;;;
44006;93020;9.624.6;9.667.4;9.223.0;515780.0;-0.0335;;;
44005;96246;9.683.9;9.715.6;9.581.8;375490.0;-0.0060999999999999995;;;
44004;96837;9.296.5;9.751.9;9.285.8;52.332.000.000.000.000;0.0417;;;
44003;92964;9.358.8;9.411.2;9.288.5;335990.0;-0.0067;;;
44002;93588;9.314.0;9.394.5;9.199.8;383440.0;0.0048;;;
44001;93140;9.390.3;9.424.0;9.249.6;478490.0;-0.0079;;;
44000;93881;9.464.6;9.480.4;9.289.3;391670.0;-0.008100000000000001;;;
43999;94646;9.523.6;9.543.6;9.258.2;446450.0;-0.0062;;;
43998;95235;9.425.6;9.577.1;9.379.3;545470.0;0.0104;;;
43997;94254;9.345.5;9.489.7;8.925.6;750900.0;0.0086;;;
43996;93453;9.470.7;9.474.7;9.264.4;311270.0;-0.013300000000000001;;;
43995;94713;9.466.5;9.484.9;9.369.9;364970.0;0.0005;;;
43994;94666;9.283.7;9.547.5;9.249.4;529280.0;0.0197;;;
43993;92832;9.878.9;9.945.2;9.139.1;919300.0;-0.0603;;;
43992;98788;9.768.8;9.970.9;9.710.7;533550.0;0.0113;;;
43991;97688;9.777.7;9.857.2;9.616.6;479550.0;-0.0009;;;
43990;97779;9.743.4;9.788.2;9.662.3;431040.0;0.0036;;;
43989;97426;9.669.6;9.791.8;9.417.4;549200.0;0.0076;;;
43988;96696;9.630.8;9.733.1;9.549.5;370850.0;0.004;;;
43987;96312;9.794.0;9.846.1;9.628.7;527050.0;-0.0167;;;
43986;97944;9.667.2;9.864.4;9.490.9;593660.0;0.0132;;;
43985;96672;9.527.0;9.667.2;9.421.7;558120.0;0.0147;;;
43984;95276;10.190.7;10.207.3;9.347.3;1060000.0;-0.0649;;;
43983;101893;9.454.5;10.301.8;9.429.7;796680.0;0.07769999999999999;;;
43982;94548;9.692.9;9.695.6;9.406.2;645270.0;-0.0245;;;
43981;96925;9.424.8;9.729.9;9.352.7;720620.0;0.028399999999999998;;;
43980;94248;9.573.4;9.596.5;9.358.1;814330.0;-0.0154;;;
43979;95722;9.199.8;9.610.8;9.119.2;948860.0;0.0406;;;
43978;91991;8.842.3;9.210.9;8.818.6;810890.0;0.0403;;;
43977;88425;8.897.7;8.994.6;8.713.9;784920.0;-0.0063;;;
43976;88982;8.728.0;8.959.5;8.666.1;941890.0;0.0195;;;
43975;87282;9.177.9;9.292.0;8.724.1;1110000.0;-0.0489;;;
43974;91770;9.169.8;9.303.2;9.098.9;812560.0;0.0008;;;
43973;91697;9.058.2;9.253.5;8.952.1;914590.0;0.012199999999999999;;;
43972;90590;9.511.6;9.567.1;8.833.6;1410000.0;-0.047599999999999996;;;
43971;95123;9.773.0;9.829.3;9.368.4;1150000.0;-0.026699999999999998;;;
43970;97733;9.730.8;9.883.9;9.498.7;1160000.0;0.0044;;;
43969;97307;9.678.4;9.930.2;9.524.4;1180000.0;0.0055000000000000005;;;
43968;96777;9.376.6;9.866.0;9.327.8;1180000.0;0.0318;;;
43967;93795;9.318.1;9.579.0;9.233.0;1100000.0;0.0066;;;
43966;93180;9.778.6;9.819.6;9.223.2;1560000.0;-0.0471;;;
43965;97784;9.298.7;9.887.5;9.265.8;1770000.0;0.0516;;;
43964;92987;8.813.9;9.384.6;8.799.1;1500000.0;0.055;;;
43963;88138;8.569.8;8.964.5;8.542.8;1350000.0;0.0273;;;
43962;85798;8.737.6;9.129.6;8.235.6;2290000.0;-0.0182;;;
43961;87388;9.553.9;9.569.4;8.259.3;2470000.0;-0.08539999999999999;;;
43960;95546;9.806.0;9.910.5;9.533.6;1490000.0;-0.025699999999999997;;;
43959;98062;9.980.1;10.018.2;9.731.4;1420000.0;-0.0174;;;
43958;99798;9.152.7;10.033.0;9.064.8;1910000.0;0.09050000000000001;;;
43957;91514;9.000.6;9.373.7;8.923.6;1620000.0;0.0167;;;
43956;90010;8.874.2;9.078.7;8.800.4;1050000.0;0.014199999999999999;;;
43955;88747;8.885.5;8.945.5;8.553.2;1120000.0;-0.0012;;;
43954;88855;8.966.2;9.169.9;8.742.2;1150000.0;-0.009000000000000001;;;
43953;89663;8.821.6;8.986.2;8.771.3;890340.0;0.016399999999999998;;;
43952;88216;8.628.6;9.040.3;8.621.0;1110000.0;0.0223;;;
43951;86290;8.770.6;9.437.5;8.425.5;2040000.0;-0.016200000000000003;;;
43950;87709;7.746.7;8.918.5;7.729.7;1830000.0;0.1322;;;
43949;77469;7.766.0;7.770.1;7.655.3;808090.0;-0.0025;;;
43948;77660;7.679.4;7.768.5;7.637.7;980500.0;0.0113;;;
43947;76789;7.540.4;7.679.4;7.520.5;921590.0;0.0184;;;
43946;75404;7.503.9;7.684.6;7.451.0;861930.0;0.0049;;;
43945;75038;7.491.3;7.583.5;7.423.5;951950.0;0.002;;;
43944;74885;7.112.8;7.655.4;7.036.5;1340000.0;0.0528;;;
43943;71129;6.842.5;7.137.4;6.821.8;914180.0;0.0395;;;
43942;68425;6.833.4;6.919.3;6.774.3;892570.0;0.0013;;;
43941;68335;7.122.9;7.207.5;6.771.2;1260000.0;-0.0406;;;
43940;71229;7.230.9;7.238.0;7.079.1;5930000.0;-0.0149;;;
43939;72308;7.035.9;7.259.4;7.031.5;796450.0;0.0277;;;
43938;70358;7.085.5;7.142.8;7.005.8;810100.0;-0.006999999999999999;;;
43937;70856;6.629.1;7.159.7;6.520.5;1540000.0;0.0689;;;
43936;66291;6.851.3;6.929.5;6.615.9;1000000.0;-0.032400000000000005;;;
43935;68509;6.841.8;6.970.8;6.768.6;999530.0;0.0014000000000000002;;;
43934;68413;6.918.1;6.920.3;6.618.5;1250000.0;-0.011000000000000001;;;
43933;69176;6.867.9;7.158.8;6.785.1;1100000.0;0.0073;;;
43932;68678;6.862.7;6.931.4;6.765.1;845580.0;0.0007000000000000001;;;
43931;68631;7.289.0;7.294.4;6.756.1;1370000.0;-0.0584;;;
43930;72890;7.361.1;7.361.1;7.140.3;963550.0;-0.0098;;;
43929;73612;7.185.6;7.396.1;7.153.1;983940.0;0.0245;;;
43928;71852;7.332.3;7.440.3;7.101.7;1320000.0;-0.020099999999999996;;;
43927;73323;6.772.8;7.335.0;6.770.1;1530000.0;0.08259999999999999;;;
43926;67727;6.857.5;6.889.4;6.686.0;842330.0;-0.0123;;;
43925;68574;6.735.9;6.958.6;6.679.1;1050000.0;0.018000000000000002;;;
43924;67359;6.799.9;7.026.3;6.623.6;1350000.0;-0.0095;;;
43923;68005;6.638.8;7.182.7;6.567.9;1740000.0;0.024399999999999998;;;
43922;66385;6.412.4;6.661.3;6.157.4;1400000.0;0.0352;;;
43921;64125;6.391.1;6.513.1;6.346.3;1050000.0;0.0034000000000000002;;;
43920;63910;5.890.4;6.576.5;5.872.5;1430000.0;0.085;;;
43919;58904;6.233.2;6.258.8;5.889.3;916170.0;-0.055099999999999996;;;
43918;62337;6.373.4;6.374.3;6.046.5;1260000.0;-0.0219;;;
43917;63734;6.725.5;6.813.7;6.322.3;1160000.0;-0.052300000000000006;;;
43916;67251;6.677.9;6.772.9;6.541.7;1180000.0;0.0069;;;
43915;66789;6.744.8;6.930.2;6.474.6;1520000.0;-0.0097;;;
43914;67446;6.468.8;6.814.2;6.380.8;1730000.0;0.0426;;;
43913;64689;5.822.0;6.564.7;5.710.8;1880000.0;0.11109999999999999;;;
43912;58221;6.186.9;6.394.4;5.771.2;1480000.0;-0.058899999999999994;;;
43911;61862;6.205.6;6.438.3;5.887.0;1640000.0;-0.0031;;;
43910;62053;6.171.6;6.858.1;5.748.2;2220000.0;0.0054;;;
43909;61720;5.359.2;6.379.5;5.256.0;2180000.0;0.1512;;;
43908;53614;5.260.7;5.373.1;5.020.9;1800000.0;0.0191;;;
43907;52611;5.030.2;5.432.8;4.946.5;1890000.0;0.045899999999999996;;;
43906;50300;5.366.4;5.369.3;4.477.7;2550000.0;-0.06269999999999999;;;
43905;53663;5.182.9;5.863.3;5.120.6;1610000.0;0.0354;;;
43904;51827;5.589.4;5.634.9;5.072.2;1690000.0;-0.0719;;;
43903;55843;4.815.2;5.934.3;3.869.5;4170000.0;0.15710000000000002;;;
43902;48260;7.935.2;7.963.1;4.546.6;3220000.0;-0.3918;;;
43901;79351;7.892.1;7.976.5;7.606.0;1100000.0;0.005600000000000001;;;
43900;78912;7.933.0;8.145.5;7.740.2;1200000.0;-0.0053;;;
43899;79330;8.035.8;8.158.8;7.648.7;1540000.0;-0.0126;;;
43898;80341;8.887.8;8.888.0;8.015.3;1110000.0;-0.09609999999999999;;;
43897;88878;9.134.2;9.180.8;8.848.7;750650.0;-0.027000000000000003;;;
43896;91348;9.060.6;9.165.2;9.004.9;1040000.0;0.008199999999999999;;;
43895;90603;8.757.9;9.147.3;8.751.5;950760.0;0.0345;;;
43894;87579;8.761.3;8.840.3;8.679.7;759690.0;-0.0004;;;
43893;87614;8.906.1;8.911.7;8.669.3;1010000.0;-0.0161;;;
43892;89048;8.537.5;8.961.8;8.503.1;1020000.0;0.042699999999999995;;;
43891;85400;8.543.8;8.737.2;8.437.2;784050.0;-0.0004;;;
43890;85437;8.697.1;8.793.7;8.539.8;683440.0;-0.0177;;;
43889;86975;8.820.1;8.898.7;8.451.9;1080000.0;-0.0137;;;
43888;88186;8.800.1;8.968.3;8.538.5;1130000.0;0.0021;;;
43887;88003;9.317.1;9.368.1;8.672.0;1320000.0;-0.0555;;;
43886;93172;9.662.6;9.672.3;9.269.8;937970.0;-0.035699999999999996;;;
43885;96627;9.943.2;9.981.0;9.507.0;980000.0;-0.0282;;;
43884;99427;9.655.6;9.965.6;9.653.4;775880.0;0.0297;;;
43883;96557;9.684.5;9.706.5;9.569.8;589880.0;-0.003;;;
43882;96845;9.602.2;9.747.1;9.574.5;716610.0;0.0085;;;
43881;96024;9.611.9;9.681.4;9.448.9;870800.0;-0.0007000000000000001;;;
43880;96094;10.158.6;10.230.9;9.424.3;905950.0;-0.054000000000000006;;;
43879;101584;9.701.5;10.230.1;9.601.6;945910.0;0.0471;;;
43878;97014;9.931.7;9.951.5;9.468.9;961880.0;-0.0232;;;
43877;99323;9.907.4;10.056.4;9.654.9;808910.0;0.0025;;;
43876;99077;10.336.0;10.369.8;9.831.7;808810.0;-0.0412;;;
43875;103330;10.235.5;10.372.4;10.125.2;732510.0;0.0096;;;
43874;102351;10.321.9;10.482.6;10.116.9;940300.0;-0.008;;;
43873;103177;10.229.3;10.435.6;10.229.3;803250.0;0.0086;;;
43872;102295;9.854.0;10.314.1;9.725.1;791280.0;0.0381;;;
43871;98541;10.151.5;10.181.7;9.774.8;781220.0;-0.029300000000000003;;;
43870;101515;9.895.4;10.157.1;9.882.7;617350.0;0.0259;;;
43869;98955;9.817.3;9.931.2;9.673.2;551310.0;0.0078000000000000005;;;
43868;98186;9.771.9;9.872.5;9.738.7;608960.0;0.0048;;;
43867;97720;9.611.8;9.854.9;9.536.1;778670.0;0.0167;;;
43866;96118;9.194.1;9.726.8;9.179.9;771460.0;0.0454;;;
43865;91939;9.296.5;9.347.5;9.193.9;651680.0;-0.011000000000000001;;;
43864;92966;9.334.6;9.582.8;9.243.1;701390.0;-0.0040999999999999995;;;
43863;93349;9.381.5;9.465.4;9.183.1;683370.0;-0.005;;;
43862;93816;9.349.3;9.458.8;9.301.5;458420.0;0.0034999999999999996;;;
43861;93491;9.508.3;9.525.0;9.222.3;633370.0;-0.0166;;;
43860;95073;9.299.1;9.569.0;9.209.2;765210.0;0.022400000000000003;;;
43859;92989;9.377.3;9.428.7;9.250.9;749880.0;-0.0084;;;
43858;93773;8.866.6;9.389.5;8.866.6;954200.0;0.0576;;;
43857;88666;8.608.1;8.983.1;8.585.6;706450.0;0.0301;;;
43856;86078;8.341.6;8.607.8;8.304.9;468340.0;0.0319;;;
43855;83416;8.439.9;8.447.6;8.277.2;444000.0;-0.011699999999999999;;;
43854;84399;8.404.9;8.522.0;8.242.6;617020.0;0.0040999999999999995;;;
43853;84051;8.678.5;8.687.3;8.309.6;722670.0;-0.0315;;;
43852;86785;8.733.0;8.805.4;8.610.8;509060.0;-0.0062;;;
43851;87326;8.642.0;8.770.3;8.524.0;540200.0;0.0105;;;
43850;86419;8.705.7;8.740.1;8.539.2;599060.0;-0.0074;;;
43849;87062;8.916.3;9.183.7;8.552.8;975010.0;-0.0236;;;
43848;89163;8.913.0;8.982.3;8.814.6;627740.0;0.0004;;;
43847;89131;8.726.7;9.005.1;8.675.9;794110.0;0.0213;;;
43846;87269;8.818.1;8.850.0;8.605.8;748320.0;-0.0104;;;
43845;88183;8.827.9;8.904.0;8.615.5;1170000.0;-0.0012;;;
43844;88292;8.111.2;8.898.7;8.111.2;1480000.0;0.0885;;;
43843;81114;8.188.3;8.196.7;8.068.4;610660.0;-0.009300000000000001;;;
43842;81876;8.023.3;8.189.9;7.973.1;595220.0;0.0204;;;
43841;80241;8.187.8;8.262.9;8.008.4;776750.0;-0.0199;;;
43840;81871;7.842.5;8.187.4;7.697.7;1050000.0;0.044000000000000004;;;
43839;78424;8.060.0;8.065.9;7.779.2;786500.0;-0.027000000000000003;;;
43838;80596;8.154.2;8.436.4;7.900.8;1190000.0;-0.0118;;;
43837;81557;7.759.1;8.182.0;7.754.1;1010000.0;0.051100000000000007;;;
43836;77591;7.372.6;7.783.1;7.366.7;786750.0;0.0524;;;
43835;73725;7.376.8;7.501.0;7.345.6;628140.0;-0.0006;;;
43834;73768;7.345.1;7.433.1;7.291.4;52.390.999.999.999.900;0.0046;;;
43833;73431;6.967.1;7.402.9;6.884.1;936290.0;0.054000000000000006;;;
43832;69670;7.199.7;7.209.6;6.901.4;632780.0;-0.0323;;;
43831;71998;7.196.4;7.259.4;7.180.0;420280.0;0.0005;;;
